name,review_count,rating,price,distance,category_1,category_2,category_3,yelp_bike_station_coordinates,bikes
Oh Mexico -  Lincoln Road,359,4.0,2,286.3173581300524,Mexican,Bars,Bars,"25.790149,-80.134376",5
La Sandwicherie - Miami Beach,3163,4.5,2,588.8096160419084,Sandwiches,French,French,"25.790149,-80.134376",5
Il Pastaiolo,504,4.5,2,900.8880597155826,Italian,Pizza,Pizza,"25.790149,-80.134376",5
The Alley,230,4.5,2,564.6830685573296,Italian,Gelato,Gelato,"25.790149,-80.134376",5
Cortadito Coffee House Lincoln Road,106,4.5,2,255.3013473987021,Coffee & Tea,Bakeries,Bakeries,"25.790149,-80.134376",5
Eggstaurant,201,4.5,2,334.6454329903244,Breakfast & Brunch,American (New),American (New),"25.790149,-80.134376",5
Crema Gourmet Espresso Bar,448,4.0,2,281.8403935437526,Coffee & Tea,Sandwiches,Sandwiches,"25.790149,-80.134376",5
Charlotte Bakery,674,4.0,1,398.8923536762153,Bakeries,Venezuelan,Venezuelan,"25.790149,-80.134376",5
The Cheesecake Factory,19,4.0,2,35.280938548179634,Desserts,American (Traditional),American (Traditional),"25.790149,-80.134376",5
Via Emilia 9,307,4.0,2,681.0268313423554,Italian,Seafood,Seafood,"25.790149,-80.134376",5
Koa Poke and Burrito,95,4.5,2,377.07394544990615,Poke,Japanese,Japanese,"25.790149,-80.134376",5
Miu's Tea,408,4.5,2,332.387615965827,Bubble Tea,Tea Rooms,Tea Rooms,"25.790149,-80.134376",5
Paul - Miami Beach,495,3.0,2,146.91349390286135,Desserts,Bakeries,Bakeries,"25.790149,-80.134376",5
XO Espresso Bar,92,4.5,2,218.0422535175549,Coffee & Tea,,,"25.790149,-80.134376",5
Icebox Cafe - Miami Beach,691,4.0,2,1086.498009584631,Breakfast & Brunch,American (New),American (New),"25.790149,-80.134376",5
Raising Cane's,48,4.0,2,284.55600412298287,Fast Food,Coffee & Tea,Coffee & Tea,"25.790149,-80.134376",5
Shake Shack South Beach Miami,971,4.0,2,585.1981251579226,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.790149,-80.134376",5
Cilantro 27,63,4.5,2,211.91216217441885,Latin American,Food Trucks,Food Trucks,"25.790149,-80.134376",5
Sushi Song,346,4.0,2,774.206598340276,Sushi Bars,Desserts,Desserts,"25.790149,-80.134376",5
Oh Mexico -  Lincoln Road,359,4.0,2,187.13784852325455,Mexican,Bars,Bars,"25.789955,-80.135398",4
Full Bloom Vegan,955,4.5,2,461.1268193595297,Vegan,Vegetarian,Vegetarian,"25.789955,-80.135398",4
La Sandwicherie - Miami Beach,3163,4.5,2,628.7733631004609,Sandwiches,French,French,"25.789955,-80.135398",4
Il Pastaiolo,504,4.5,2,916.2235125045646,Italian,Pizza,Pizza,"25.789955,-80.135398",4
Cortadito Coffee House Lincoln Road,106,4.5,2,179.89243359754937,Coffee & Tea,Bakeries,Bakeries,"25.789955,-80.135398",4
The Alley,230,4.5,2,627.1393316920615,Italian,Gelato,Gelato,"25.789955,-80.135398",4
Via Emilia 9,307,4.0,2,581.6126020613177,Italian,Seafood,Seafood,"25.789955,-80.135398",4
Eggstaurant,201,4.5,2,399.7630826347943,Breakfast & Brunch,American (New),American (New),"25.789955,-80.135398",4
Crema Gourmet Espresso Bar,448,4.0,2,379.39114901009486,Coffee & Tea,Sandwiches,Sandwiches,"25.789955,-80.135398",4
XO Espresso Bar,92,4.5,2,172.57652951407363,Coffee & Tea,,,"25.789955,-80.135398",4
Charlotte Bakery,674,4.0,1,465.7095130403968,Bakeries,Venezuelan,Venezuelan,"25.789955,-80.135398",4
Koa Poke and Burrito,95,4.5,2,474.0246613216071,Poke,Japanese,Japanese,"25.789955,-80.135398",4
Icebox Cafe - Miami Beach,691,4.0,2,1005.2662661944602,Breakfast & Brunch,American (New),American (New),"25.789955,-80.135398",4
Shake Shack South Beach Miami,971,4.0,2,487.8942787914989,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.789955,-80.135398",4
Miu's Tea,408,4.5,2,400.70866473651415,Bubble Tea,Tea Rooms,Tea Rooms,"25.789955,-80.135398",4
